-2.499776E-05, 0.000000
-2.492926E-05, 0.000000
-2.486076E-05, 0.000000
-2.479226E-05, -0.006030
-2.472376E-05, -0.012060
-2.465526E-05, -0.006030
-2.458676E-05, -0.006030
-2.451826E-05, -0.006030
-2.444976E-05, -0.006030
-2.438126E-05, -0.006030
-2.431276E-05, -0.006030
-2.424426E-05, -0.018090
-2.417576E-05, -0.006030
-2.410726E-05, -0.012060
-2.403876E-05, -0.006030
-2.397026E-05, 0.000000
-2.390176E-05, -0.006030
-2.383326E-05, -0.006030
-2.376476E-05, -0.006030
-2.369626E-05, -0.006030
-2.362776E-05, -0.006030
-2.355926E-05, -0.006030
-2.349076E-05, -0.006030
-2.342226E-05, -0.006030
-2.335376E-05, 0.000000
-2.328526E-05, -0.006030
-2.321676E-05, -0.006030
-2.314826E-05, 0.000000
-2.307976E-05, 0.000000
-2.301126E-05, -0.006030
-2.294276E-05, -0.006030
-2.287426E-05, 0.000000
-2.280576E-05, -0.006030
-2.273726E-05, -0.006030
-2.266876E-05, -0.006030
-2.260026E-05, -0.006030
-2.253176E-05, -0.012060
-2.246326E-05, -0.012060
-2.239476E-05, -0.012060
-2.232626E-05, 0.000000
-2.225776E-05, -0.012060
-2.218926E-05, -0.006030
-2.212076E-05, -0.006030
-2.205226E-05, -0.006030
-2.198376E-05, -0.006030
-2.191526E-05, -0.006030
-2.184676E-05, -0.006030
-2.177826E-05, -0.006030
-2.170976E-05, -0.006030
-2.164126E-05, -0.006030
-2.157276E-05, -0.006030
-2.150426E-05, -0.006030
-2.143576E-05, -0.006030
-2.136726E-05, -0.006030
-2.129876E-05, -0.006030
-2.123026E-05, 0.000000
-2.116176E-05, 0.000000
-2.109326E-05, -0.006030
-2.102476E-05, -0.006030
-2.095626E-05, 0.000000
-2.088776E-05, -0.006030
-2.081926E-05, -0.006030
-2.075076E-05, -0.006030
-2.068226E-05, -0.012060
-2.061376E-05, -0.006030
-2.054526E-05, -0.006030
-2.047676E-05, -0.006030
-2.040826E-05, 0.000000
-2.033976E-05, 0.000000
-2.027126E-05, -0.006030
-2.020276E-05, -0.006030
-2.013426E-05, -0.006030
-2.006576E-05, -0.012060
-1.999726E-05, -0.006030
-1.992876E-05, -0.006030
-1.986026E-05, -0.006030
-1.979176E-05, -0.006030
-1.972326E-05, -0.006030
-1.965476E-05, -0.006030
-1.958626E-05, -0.006030
-1.951776E-05, -0.006030
-1.944926E-05, 0.000000
-1.938076E-05, -0.006030
-1.931226E-05, -0.006030
-1.924376E-05, -0.006030
-1.917526E-05, -0.006030
-1.910676E-05, -0.006030
-1.903826E-05, -0.006030
-1.896976E-05, 0.000000
-1.890126E-05, 0.000000
-1.883276E-05, -0.006030
-1.876426E-05, -0.006030
-1.869576E-05, -0.006030
-1.862726E-05, -0.012060
-1.855876E-05, -0.006030
-1.849026E-05, -0.006030
-1.842176E-05, -0.006030
-1.835326E-05, -0.006030
-1.828476E-05, -0.012060
-1.821626E-05, -0.012060
-1.814776E-05, -0.006030
-1.807926E-05, -0.006030
-1.801076E-05, -0.012060
-1.794226E-05, -0.006030
-1.787376E-05, -0.012060
-1.780526E-05, -0.012060
-1.773676E-05, -0.006030
-1.766826E-05, -0.012060
-1.759976E-05, -0.006030
-1.753126E-05, -0.006030
-1.746276E-05, -0.006030
-1.739426E-05, 0.000000
-1.732576E-05, -0.006030
-1.725726E-05, -0.006030
-1.718876E-05, -0.006030
-1.712026E-05, -0.006030
-1.705176E-05, -0.006030
-1.698326E-05, 0.000000
-1.691476E-05, -0.006030
-1.684626E-05, -0.006030
-1.677776E-05, -0.006030
-1.670926E-05, -0.012060
-1.664076E-05, -0.012060
-1.657226E-05, -0.012060
-1.650376E-05, -0.012060
-1.643526E-05, -0.006030
-1.636676E-05, -0.006030
-1.629826E-05, -0.006030
-1.622976E-05, -0.006030
-1.616126E-05, -0.006030
-1.609276E-05, -0.012060
-1.602426E-05, -0.006030
-1.595576E-05, -0.006030
-1.588726E-05, -0.006030
-1.581876E-05, -0.006030
-1.575026E-05, -0.006030
-1.568176E-05, -0.006030
-1.561326E-05, -0.006030
-1.554476E-05, -0.006030
-1.547626E-05, 0.000000
-1.540776E-05, -0.006030
-1.533926E-05, -0.012060
-1.527076E-05, -0.006030
-1.520226E-05, -0.006030
-1.513376E-05, -0.006030
-1.506526E-05, 0.000000
-1.499676E-05, 0.000000
-1.492826E-05, -0.006030
-1.485976E-05, -0.006030
-1.479126E-05, -0.012060
-1.472276E-05, -0.012060
-1.465426E-05, -0.018090
-1.458576E-05, -0.012060
-1.451726E-05, -0.006030
-1.444876E-05, -0.006030
-1.438026E-05, -0.006030
-1.431176E-05, -0.012060
-1.424326E-05, -0.012060
-1.417476E-05, -0.006030
-1.410626E-05, -0.012060
-1.403776E-05, -0.006030
-1.396926E-05, -0.006030
-1.390076E-05, -0.006030
-1.383226E-05, -0.006030
-1.376376E-05, -0.006030
-1.369526E-05, -0.012060
-1.362676E-05, -0.012060
-1.355826E-05, -0.012060
-1.348976E-05, -0.006030
-1.342126E-05, 0.000000
-1.335276E-05, 0.006030
-1.328426E-05, 0.000000
-1.321576E-05, -0.012060
-1.314726E-05, -0.006030
-1.307876E-05, 0.000000
-1.301026E-05, -0.006030
-1.294176E-05, 0.000000
-1.287326E-05, 0.000000
-1.280476E-05, -0.006030
-1.273626E-05, -0.012060
-1.266776E-05, -0.012060
-1.259926E-05, -0.012060
-1.253076E-05, -0.006030
-1.246226E-05, 0.000000
-1.239376E-05, -0.006030
-1.232526E-05, -0.012060
-1.225676E-05, -0.012060
-1.218826E-05, -0.012060
-1.211976E-05, -0.012060
-1.205126E-05, -0.006030
-1.198276E-05, -0.006030
-1.191426E-05, -0.006030
-1.184576E-05, -0.012060
-1.177726E-05, -0.012060
-1.170876E-05, -0.006030
-1.164026E-05, -0.006030
-1.157176E-05, -0.012060
-1.150326E-05, 0.000000
-1.143476E-05, -0.006030
-1.136626E-05, -0.006030
-1.129776E-05, -0.006030
-1.122926E-05, -0.006030
-1.116076E-05, -0.006030
-1.109226E-05, -0.006030
-1.102376E-05, -0.006030
-1.095526E-05, -0.006030
-1.088676E-05, -0.012060
-1.081826E-05, -0.012060
-1.074976E-05, -0.012060
-1.068126E-05, -0.012060
-1.061276E-05, -0.012060
-1.054426E-05, -0.006030
-1.047576E-05, -0.006030
-1.040726E-05, -0.006030
-1.033876E-05, -0.012060
-1.027026E-05, -0.012060
-1.020176E-05, -0.006030
-1.013326E-05, -0.012060
-1.006476E-05, -0.012060
-9.996262E-06, -0.012060
-9.927762E-06, -0.006030
-9.859262E-06, -0.012060
-9.790762E-06, -0.006030
-9.722262E-06, -0.006030
-9.653762E-06, -0.006030
-9.585262E-06, -0.006030
-9.516762E-06, -0.006030
-9.448262E-06, -0.006030
-9.379762E-06, 0.000000
-9.311262E-06, 0.000000
-9.242762E-06, -0.006030
-9.174262E-06, 0.000000
-9.105762E-06, -0.006030
-9.037262E-06, 0.000000
-8.968762E-06, -0.006030
-8.900262E-06, -0.006030
-8.831762E-06, -0.006030
-8.763262E-06, -0.006030
-8.694762E-06, -0.012060
-8.626262E-06, -0.006030
-8.557762E-06, -0.006030
-8.489262E-06, -0.006030
-8.420762E-06, -0.006030
